Time;ID;UID;Latitude;Longitude;N0_ID;N0_RSSI;N0_distance;N1_ID;N1_RSSI;N1_distance;N2_ID;N2_RSSI;N2_distance;N3_ID;N3_RSSI;N3_distance;N4_ID;N4_RSSI;N4_distance;N5_ID;N5_RSSI;N5_distance;N6_ID;N6_RSSI;N6_distance;N7_ID;N7_RSSI;N7_distance;N8_ID;N8_RSSI;N8_distance;N9_ID;N9_RSSI;N9_distance;N10_ID;N10_RSSI;N10_distance;N11_ID;N11_RSSI;N11_distance;
1525364740;0040;1200000013402100454e5144;55.850056;12.470416;47;-14;0.005147;50;-31;0.002218;53;-90;0.263111;81;-82;0.368412;;;;;;;;;;;;;;;;;;;;;;;;;
1525364760;0040;1200000013402100454e5144;55.849876;12.470364;47;-18;0.006538;50;-22;0.004553;53;-77;0.272415;73;-94;0.502521;81;-78;0.366194;;;;;;;;;;;;;;;;;;;;;;
1525364780;0040;1200000013402100454e5144;55.849804;12.470400;53;-84;0.264236;81;-80;0.359873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364800;0040;1200000013402100454e5144;55.849846;12.470437;47;-14;0.003903;53;-95;0.261628;81;-89;0.347312;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364820;0040;1200000013402100454e5144;55.849854;12.470407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364840;0040;1200000013402100454e5144;55.849812;12.470427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364860;0040;1200000013402100454e5144;55.849804;12.470493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364880;0040;1200000013402100454e5144;55.849861;12.470448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364900;0040;1200000013402100454e5144;55.849888;12.470447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364920;0040;1200000013402100454e5144;55.849895;12.470376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364940;0040;1200000013402100454e5144;55.849926;12.470369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364960;0040;1200000013402100454e5144;55.849926;12.470347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364980;0040;1200000013402100454e5144;55.849918;12.470321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365000;0040;1200000013402100454e5144;55.849895;12.470315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365020;0040;1200000013402100454e5144;55.849819;12.470301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365040;0040;1200000013402100454e5144;55.849682;12.470333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365060;0040;1200000013402100454e5144;55.849632;12.470166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365080;0040;1200000013402100454e5144;55.849503;12.469999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365100;0040;1200000013402100454e5144;55.849365;12.469893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365120;0040;1200000013402100454e5144;55.849323;12.469800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365140;0040;1200000013402100454e5144;55.849308;12.469893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365160;0040;1200000013402100454e5144;55.849323;12.469899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365180;0040;1200000013402100454e5144;55.849342;12.469983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365200;0040;1200000013402100454e5144;55.849308;12.470001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365220;0040;1200000013402100454e5144;55.849228;12.469812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365240;0040;1200000013402100454e5144;55.849251;12.469741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365260;0040;1200000013402100454e5144;55.849266;12.469599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365280;0040;1200000013402100454e5144;55.849331;12.469519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365300;0040;1200000013402100454e5144;55.849365;12.469456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365320;0040;1200000013402100454e5144;55.849487;12.469382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365340;0040;1200000013402100454e5144;55.849609;12.469294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365360;0040;1200000013402100454e5144;55.849773;12.469159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365380;0040;1200000013402100454e5144;55.849854;12.468919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365400;0040;1200000013402100454e5144;55.849968;12.468701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365420;0040;1200000013402100454e5144;55.849976;12.468467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365440;0040;1200000013402100454e5144;55.850147;12.468276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365460;0040;1200000013402100454e5144;55.850132;12.468099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365480;0040;1200000013402100454e5144;55.850132;12.467938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365500;0040;1200000013402100454e5144;55.850197;12.467727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365520;0040;1200000013402100454e5144;55.850334;12.467612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365540;0040;1200000013402100454e5144;55.850487;12.467529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365560;0040;1200000013402100454e5144;55.850594;12.467381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365580;0040;1200000013402100454e5144;55.850716;12.467120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365600;0040;1200000013402100454e5144;55.850822;12.466878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365620;0040;1200000013402100454e5144;55.850910;12.466561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365640;0040;1200000013402100454e5144;55.850986;12.466256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365660;0040;1200000013402100454e5144;55.851002;12.465981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365680;0040;1200000013402100454e5144;55.850960;12.465623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365700;0040;1200000013402100454e5144;55.850880;12.465312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365720;0040;1200000013402100454e5144;55.850845;12.464986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365740;0040;1200000013402100454e5144;55.850758;12.464756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365760;0040;1200000013402100454e5144;55.850700;12.464644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365780;0040;1200000013402100454e5144;55.850643;12.464524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365800;0040;1200000013402100454e5144;55.850578;12.464260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365820;0040;1200000013402100454e5144;55.850571;12.463932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365840;0040;1200000013402100454e5144;55.850471;12.463619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365860;0040;1200000013402100454e5144;55.850422;12.463391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365880;0040;1200000013402100454e5144;55.850342;12.463340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365900;0040;1200000013402100454e5144;55.850342;12.463257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365920;0040;1200000013402100454e5144;55.850235;12.463183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365940;0040;1200000013402100454e5144;55.850243;12.463122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365960;0040;1200000013402100454e5144;55.850254;12.463110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365980;0040;1200000013402100454e5144;55.850262;12.463119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366000;0040;1200000013402100454e5144;55.850262;12.462976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366020;0040;1200000013402100454e5144;55.850254;12.462819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366040;0040;1200000013402100454e5144;55.850220;12.462461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366060;0040;1200000013402100454e5144;55.850220;12.462106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366080;0040;1200000013402100454e5144;55.850212;12.461783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366100;0040;1200000013402100454e5144;55.850212;12.461454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366120;0040;1200000013402100454e5144;55.850235;12.461058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366140;0040;1200000013402100454e5144;55.850212;12.460661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366160;0040;1200000013402100454e5144;55.850147;12.460232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366180;0040;1200000013402100454e5144;55.850132;12.459835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366200;0040;1200000013402100454e5144;55.850140;12.459560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366220;0040;1200000013402100454e5144;55.850098;12.459153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366240;0040;1200000013402100454e5144;55.850105;12.459125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366260;0040;1200000013402100454e5144;55.850105;12.458990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366280;0040;1200000013402100454e5144;55.850155;12.459021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366300;0040;1200000013402100454e5144;55.850155;12.459044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366320;0040;1200000013402100454e5144;55.850132;12.459031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366340;0040;1200000013402100454e5144;55.850113;12.459015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366360;0040;1200000013402100454e5144;55.850307;12.458943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366380;0040;1200000013402100454e5144;55.851051;12.458864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366400;0040;1200000013402100454e5144;55.851353;12.458449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366420;0040;1200000013402100454e5144;55.851856;12.456934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366440;0040;1200000013402100454e5144;55.854126;12.455593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366460;0040;1200000013402100454e5144;55.855354;12.454972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366480;0040;1200000013402100454e5144;55.854038;12.452495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366500;0040;1200000013402100454e5144;55.853573;12.450594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366520;0040;1200000013402100454e5144;55.853352;12.449380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366540;0040;1200000013402100454e5144;55.853012;12.449007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366560;0040;1200000013402100454e5144;55.853035;12.449034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366580;0040;1200000013402100454e5144;55.853020;12.449072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366600;0040;1200000013402100454e5144;55.853020;12.449041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366620;0040;1200000013402100454e5144;55.853020;12.448802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366640;0040;1200000013402100454e5144;55.853020;12.448653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366660;0040;1200000013402100454e5144;55.853043;12.448535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366680;0040;1200000013402100454e5144;55.853027;12.448348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366700;0040;1200000013402100454e5144;55.852985;12.448338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366720;0040;1200000013402100454e5144;55.853012;12.448356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366740;0040;1200000013402100454e5144;55.852947;12.448400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366760;0040;1200000013402100454e5144;55.852913;12.448380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366780;0040;1200000013402100454e5144;55.852970;12.448423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366800;0040;1200000013402100454e5144;55.852890;12.448462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366820;0040;1200000013402100454e5144;55.853035;12.448495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366840;0040;1200000013402100454e5144;55.852940;12.448391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366860;0040;1200000013402100454e5144;55.852955;12.448400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366880;0040;1200000013402100454e5144;55.852890;12.448359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366900;0040;1200000013402100454e5144;55.852818;12.448379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366920;0040;1200000013402100454e5144;55.852840;12.448397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366940;0040;1200000013402100454e5144;55.852863;12.448379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366960;0040;1200000013402100454e5144;55.852806;12.448325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366980;0040;1200000013402100454e5144;55.852871;12.448391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367000;0040;1200000013402100454e5144;55.852947;12.448379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367020;0040;1200000013402100454e5144;55.852947;12.448438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367040;0040;1200000013402100454e5144;55.853012;12.448456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367060;0040;1200000013402100454e5144;55.852947;12.448436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367080;0040;1200000013402100454e5144;55.853004;12.448490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367100;0040;1200000013402100454e5144;55.853043;12.448476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367120;0040;1200000013402100454e5144;55.853050;12.448458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367140;0040;1200000013402100454e5144;55.853020;12.448391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367160;0040;1200000013402100454e5144;55.853077;12.448452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367180;0040;1200000013402100454e5144;55.853043;12.448348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367200;0040;1200000013402100454e5144;55.853004;12.448228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367220;0040;1200000013402100454e5144;55.852955;12.448088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367240;0040;1200000013402100454e5144;55.852940;12.448291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367260;0040;1200000013402100454e5144;55.853134;12.448389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367280;0040;1200000013402100454e5144;55.853085;12.448330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367300;0040;1200000013402100454e5144;55.853035;12.448429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367320;0040;1200000013402100454e5144;55.853004;12.448413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367340;0040;1200000013402100454e5144;55.852818;12.448386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367360;0040;1200000013402100454e5144;55.852890;12.448421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367380;0040;1200000013402100454e5144;55.853062;12.448399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367400;0040;1200000013402100454e5144;55.853085;12.448370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367420;0040;1200000013402100454e5144;55.852955;12.448420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367440;0040;1200000013402100454e5144;55.852890;12.448456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367460;0040;1200000013402100454e5144;55.852928;12.448445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367480;0040;1200000013402100454e5144;55.853027;12.448393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367500;0040;1200000013402100454e5144;55.852940;12.448194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367520;0040;1200000013402100454e5144;55.852863;12.448234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367540;0040;1200000013402100454e5144;55.852798;12.448309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367560;0040;1200000013402100454e5144;55.852741;12.448348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367580;0040;1200000013402100454e5144;55.852741;12.448386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367600;0040;1200000013402100454e5144;55.852760;12.448370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367620;0040;1200000013402100454e5144;55.852669;12.448244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367640;0040;1200000013402100454e5144;55.852695;12.448291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367660;0040;1200000013402100454e5144;55.852718;12.448328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367680;0040;1200000013402100454e5144;55.852783;12.448421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367700;0040;1200000013402100454e5144;55.852928;12.448497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367720;0040;1200000013402100454e5144;55.853027;12.448409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367740;0040;1200000013402100454e5144;55.853077;12.448339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367760;0040;1200000013402100454e5144;55.853035;12.448309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367780;0040;1200000013402100454e5144;55.853085;12.448352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367800;0040;1200000013402100454e5144;55.853027;12.448309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367820;0040;1200000013402100454e5144;55.853035;12.448236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367840;0040;1200000013402100454e5144;55.853127;12.448242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367860;0040;1200000013402100454e5144;55.853062;12.448220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367880;0040;1200000013402100454e5144;55.853085;12.448397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367900;0040;1200000013402100454e5144;55.853092;12.448470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367920;0040;1200000013402100454e5144;55.853035;12.448447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367940;0040;1200000013402100454e5144;55.853012;12.448454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367960;0040;1200000013402100454e5144;55.853043;12.448405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367980;0040;1200000013402100454e5144;55.852985;12.448399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368000;0040;1200000013402100454e5144;55.852993;12.448405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368020;0040;1200000013402100454e5144;55.852993;12.448400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368040;0040;1200000013402100454e5144;55.852970;12.448466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368060;0040;1200000013402100454e5144;55.853043;12.448537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368080;0040;1200000013402100454e5144;55.853043;12.448413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368100;0040;1200000013402100454e5144;55.853043;12.448400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368120;0040;1200000013402100454e5144;55.853043;12.448348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368140;0040;1200000013402100454e5144;55.853134;12.448407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525368160;0040;1200000013402100454e5144;55.853107;12.448684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362220;0041;4a00000012402900454e5144;55.850163;12.459182;69;-19;0.002697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362240;0041;4a00000012402900454e5144;55.850155;12.459159;17;-23;0.001148;36;-20;0.003652;40;-23;0.002195;49;-24;0.002551;;;;;;;;;;;;;;;;;;;;;;;;;
1525362260;0041;4a00000012402900454e5144;55.850155;12.459291;32;-40;0.007203;36;-27;0.005799;40;-34;0.007081;50;-128;0.004896;69;-19;0.003903;73;-37;0.005542;;;;;;;;;;;;;;;;;;;
1525362280;0041;4a00000012402900454e5144;55.850178;12.459647;32;-65;0.030169;36;-39;0.010983;40;-30;0.010718;47;-23;0.012849;50;-25;0.008155;69;-35;0.006957;;;;;;;;;;;;;;;;;;;
1525362300;0041;4a00000012402900454e5144;55.850197;12.460020;32;-41;0.053474;36;-33;0.009974;40;-30;0.008792;47;-36;0.017097;50;-24;0.006320;69;-31;0.003806;;;;;;;;;;;;;;;;;;;
1525362320;0041;4a00000012402900454e5144;55.850220;12.460469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362340;0041;4a00000012402900454e5144;55.850277;12.460826;32;-69;0.106177;36;-37;0.017921;47;-51;0.024361;50;-26;0.013361;69;-35;0.008632;;;;;;;;;;;;;;;;;;;;;;
1525362360;0041;4a00000012402900454e5144;55.850300;12.461255;32;-71;0.133310;36;-45;0.020436;47;-43;0.024883;50;-25;0.012203;69;-29;0.013453;;;;;;;;;;;;;;;;;;;;;;
1525362380;0041;4a00000012402900454e5144;55.850292;12.461605;32;-70;0.155052;36;-31;0.029955;47;-57;0.032871;50;-40;0.017501;69;-43;0.020061;;;;;;;;;;;;;;;;;;;;;;
1525362400;0041;4a00000012402900454e5144;55.850292;12.461835;32;-73;0.169868;36;-55;0.040012;47;-47;0.047749;50;-49;0.028943;69;-31;0.032514;;;;;;;;;;;;;;;;;;;;;;
1525362420;0041;4a00000012402900454e5144;55.850285;12.462234;32;-76;0.195019;36;-45;0.034656;47;-49;0.048902;50;-21;0.000357;69;-42;0.028089;;;;;;;;;;;;;;;;;;;;;;
1525362440;0041;4a00000012402900454e5144;55.850269;12.462537;32;-71;0.213729;36;-41;0.027886;39;-43;0.035672;47;-40;0.033848;50;-22;0.003022;69;-41;0.026138;;;;;;;;;;;;;;;;;;;
1525362460;0041;4a00000012402900454e5144;55.850254;12.462891;32;-73;0.235456;36;-29;0.013206;40;-31;0.014109;47;-29;0.014626;50;-18;0.001870;69;-20;0.012793;;;;;;;;;;;;;;;;;;;
1525362480;0041;4a00000012402900454e5144;55.850285;12.463031;32;-79;0.243839;36;-24;0.005953;40;-30;0.007105;47;-20;0.006749;50;-40;0.003691;69;-12;0.007304;;;;;;;;;;;;;;;;;;;
1525362500;0041;4a00000012402900454e5144;55.850292;12.463160;32;-65;0.250836;36;-18;0.004953;69;-19;0.003274;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362520;0041;4a00000012402900454e5144;55.850300;12.463196;32;-73;0.253268;37;-13;0.002297;39;-21;0.002305;40;-26;0.006410;69;-28;0.001012;;;;;;;;;;;;;;;;;;;;;;
1525362540;0041;4a00000012402900454e5144;55.850334;12.463198;32;-70;0.253789;39;-22;0.001232;50;-18;0.001148;69;-22;0.003038;;;;;;;;;;;;;;;;;;;;;;;;;
1525362560;0041;4a00000012402900454e5144;55.850357;12.463202;32;-64;0.253815;39;-19;0.006385;49;-32;0.010840;69;-24;0.004398;;;;;;;;;;;;;;;;;;;;;;;;;
1525362580;0041;4a00000012402900454e5144;55.850342;12.463198;32;-75;0.253128;36;-38;0.009927;39;-20;0.006635;49;-17;0.011095;50;-16;0.001250;80;-72;0.000000;;;;;;;;;;;;;;;;;;;
1525362600;0041;4a00000012402900454e5144;55.850349;12.463198;32;-68;0.251725;36;-37;0.006948;39;-13;0.007351;50;-13;0.003610;80;-60;0.000000;;;;;;;;;;;;;;;;;;;;;;
1525362620;0041;4a00000012402900454e5144;55.850327;12.463223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362640;0041;4a00000012402900454e5144;55.850342;12.463216;32;-81;0.254442;37;-28;0.002548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362660;0041;4a00000012402900454e5144;55.850319;12.463244;32;-72;0.256265;69;-22;0.004782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
