Time;ID;UID;Latitude;Longitude;N0_ID;N0_RSSI;N0_distance;N1_ID;N1_RSSI;N1_distance;N2_ID;N2_RSSI;N2_distance;N3_ID;N3_RSSI;N3_distance;N4_ID;N4_RSSI;N4_distance;N5_ID;N5_RSSI;N5_distance;N6_ID;N6_RSSI;N6_distance;N7_ID;N7_RSSI;N7_distance;N8_ID;N8_RSSI;N8_distance;N9_ID;N9_RSSI;N9_distance;N10_ID;N10_RSSI;N10_distance;N11_ID;N11_RSSI;N11_distance;
1510739080;0045;6600000011902e00454e9139;14.631010;121.096089;16;-83;0.000000;65;-83;0.125612;67;-79;0.152473;68;-84;0.064091;84;-86;0.063539;96;-77;0.122100;100;-88;0.126721;102;-78;0.191496;;;;;;;;;;;;;
1510739100;0045;6600000011902e00454e9139;14.631059;121.096326;16;-77;0.000000;65;-82;0.129754;67;-64;0.112834;70;-83;0.190276;84;-83;0.094118;85;-80;0.191429;96;-88;0.130512;98;-79;0.187069;102;-85;0.193605;;;;;;;;;;
1510739120;0045;6600000011902e00454e9139;14.631101;121.096586;16;-77;0.000000;64;-77;0.128485;65;-78;0.137933;67;-56;0.071539;84;-84;0.122683;85;-78;0.164212;;;;;;;;;;;;;;;;;;;
1510739140;0045;6600000011902e00454e9139;14.631117;121.096825;65;-79;0.144297;67;-19;0.023356;84;-81;0.144777;85;-82;0.141712;96;-74;0.164926;100;-76;0.145004;;;;;;;;;;;;;;;;;;;
1510739160;0045;6600000011902e00454e9139;14.631148;121.097103;16;-79;0.000000;65;-86;0.156038;67;-44;0.027097;68;-74;0.149973;72;-77;0.174772;84;-93;0.152418;85;-79;0.116284;89;-128;0.150522;96;-69;0.171442;98;-128;0.210806;100;-83;0.159610;112;-128;0.153961;
1510739180;0045;6600000011902e00454e9139;14.631022;121.097264;16;-83;0.000000;67;-75;0.069566;68;-65;0.129455;72;-58;0.148501;84;-77;0.129956;85;-71;0.092845;96;-76;0.169202;100;-83;0.162047;112;-79;0.156101;;;;;;;;;;
1510739200;0045;6600000011902e00454e9139;14.630824;121.097425;16;-73;0.000000;65;-86;0.178892;67;-82;0.112041;68;-68;0.117421;72;-33;0.104661;84;-62;0.119024;85;-51;0.066699;100;-71;0.158186;112;-77;0.154715;;;;;;;;;;
1510739220;0045;6600000011902e00454e9139;14.630608;121.097508;16;-73;0.000000;68;-58;0.105509;72;-23;0.057690;84;-49;0.106298;85;-44;0.048839;100;-83;0.151129;112;-77;0.163509;;;;;;;;;;;;;;;;
1510739240;0045;6600000011902e00454e9139;14.630459;121.097603;16;-75;0.000000;68;-71;0.103696;72;-36;0.025353;84;-71;0.101743;85;-32;0.035749;89;-82;0.241181;100;-88;0.153330;112;-83;0.181244;;;;;;;;;;;;;
1510739260;0045;6600000011902e00454e9139;14.630325;121.097668;16;-71;0.000000;68;-79;0.114745;71;-76;0.266513;72;-27;0.017050;84;-63;0.118641;85;-40;0.028893;98;-87;0.279327;100;-79;0.152469;102;-90;0.275164;;;;;;;;;;
1510739280;0045;6600000011902e00454e9139;14.630321;121.097694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739300;0045;6600000011902e00454e9139;14.630432;121.097739;16;-72;0.000000;68;-75;0.152405;71;-85;0.246338;72;-79;0.034943;84;-79;0.156218;85;-37;0.017416;100;-71;0.153998;;;;;;;;;;;;;;;;
1510739320;0045;6600000011902e00454e9139;14.630723;121.097827;66;-60;0.000000;71;-76;0.186312;72;-79;0.040582;84;-79;0.182634;85;-37;0.033208;98;-77;0.234940;99;-83;0.518203;102;-73;0.234973;;;;;;;;;;;;;
1510739340;0045;6600000011902e00454e9139;14.630986;121.097868;66;-47;0.000000;70;-52;0.210603;71;-72;0.165331;72;-67;0.049847;81;-80;0.195084;85;-38;0.061433;87;-78;0.398596;89;-80;0.220339;97;-80;0.232815;98;-64;0.207881;102;-75;0.203830;;;;
1510739360;0045;6600000011902e00454e9139;14.631466;121.097917;66;-78;0.000000;70;-63;0.135439;71;-79;0.101919;72;-76;0.068378;81;-76;0.135483;85;-72;0.115680;89;-87;0.172962;98;-46;0.131809;99;-81;0.441515;102;-60;0.133799;;;;;;;
1510739380;0045;6600000011902e00454e9139;14.631669;121.097966;66;-72;0.000000;70;-71;0.113139;71;-76;0.084223;72;-88;0.076196;81;-77;0.096759;85;-61;0.136799;86;-80;0.192844;89;-81;0.153087;98;-72;0.112931;102;-83;0.116421;;;;;;;
1510739400;0045;6600000011902e00454e9139;14.632009;121.097974;66;-67;0.000000;70;-42;0.082804;72;-64;0.085599;81;-57;0.047349;85;-68;0.176326;86;-73;0.177836;89;-79;0.148555;97;-73;0.182173;98;-44;0.078913;101;-128;0.392307;102;-60;0.081692;;;;
1510739420;0045;6600000011902e00454e9139;14.632175;121.098087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739440;0045;6600000011902e00454e9139;14.632341;121.098406;66;-79;0.000000;70;-58;0.077540;71;-76;0.000000;72;-80;0.142181;81;-65;0.051610;83;-81;0.356686;85;-76;0.215323;86;-41;0.119557;97;-52;0.123736;98;-62;0.079020;99;-80;0.346686;102;-60;0.072371;
1510739460;0045;6600000011902e00454e9139;14.632401;121.098703;70;-69;0.114173;71;-81;0.000000;81;-72;0.090365;83;-82;0.354667;86;-34;0.086304;97;-35;0.088629;98;-72;0.117482;102;-64;0.112312;;;;;;;;;;;;;
1510739480;0045;6600000011902e00454e9139;14.632472;121.099028;70;-75;0.141818;71;-76;0.000000;73;-79;0.301249;81;-70;0.134222;86;-26;0.050283;88;-128;0.360484;97;-25;0.052626;98;-70;0.146391;102;-63;0.144250;;;;;;;;;;
1510739500;0045;6600000011902e00454e9139;14.632536;121.099331;70;-70;0.154920;71;-82;0.000000;73;-81;0.290374;86;-22;0.018485;88;-86;0.370685;97;-15;0.017766;98;-69;0.156795;102;-67;0.152041;;;;;;;;;;;;;
1510739520;0045;6600000011902e00454e9139;14.632570;121.099613;70;-63;0.164132;73;-68;0.286203;86;-40;0.015037;87;-73;0.251308;97;-36;0.013589;98;-72;0.164415;102;-71;0.158079;103;-71;0.282957;;;;;;;;;;;;;
1510739540;0045;6600000011902e00454e9139;14.632561;121.099677;70;-72;0.153566;72;-86;0.285648;73;-79;0.285942;83;-74;0.389042;86;-33;0.023253;87;-63;0.248584;97;-27;0.020823;98;-57;0.153020;101;-73;0.369447;102;-52;0.138770;103;-65;0.282751;;;;
1510739560;0045;6600000011902e00454e9139;14.632583;121.099744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739580;0045;6600000011902e00454e9139;14.632623;121.100055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739600;0045;6600000011902e00454e9139;14.632655;121.100371;73;-85;0.282496;80;-82;0.224677;86;-65;0.094518;87;-85;0.273929;97;-43;0.092642;98;-76;0.202915;102;-78;0.203851;;;;;;;;;;;;;;;;
1510739620;0045;6600000011902e00454e9139;14.632698;121.100650;65;-84;0.376732;80;-81;0.194590;86;-67;0.126440;97;-73;0.123328;98;-78;0.235515;102;-76;0.234096;;;;;;;;;;;;;;;;;;;
1510739640;0045;6600000011902e00454e9139;14.632431;121.100821;70;-128;0.270705;80;-72;0.156487;86;-84;0.162802;97;-74;0.159763;98;-83;0.269486;;;;;;;;;;;;;;;;;;;;;;
1510739660;0045;6600000011902e00454e9139;14.632179;121.100951;80;-81;0.146838;86;-77;0.204467;97;-78;0.199584;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739680;0045;6600000011902e00454e9139;14.631604;121.101018;80;-81;0.166980;86;-82;0.267201;97;-78;0.261638;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739700;0045;6600000011902e00454e9139;14.631363;121.101059;80;-82;0.176653;86;-81;0.305397;97;-81;0.298562;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739720;0045;6600000011902e00454e9139;14.631072;121.101093;80;-71;0.194377;97;-83;0.348268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739740;0045;6600000011902e00454e9139;14.630732;121.101121;80;-74;0.223618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739760;0045;6600000011902e00454e9139;14.630406;121.101144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739780;0045;6600000011902e00454e9139;14.630067;121.101226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739800;0045;6600000011902e00454e9139;14.629813;121.101230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739820;0045;6600000011902e00454e9139;14.629759;121.101424;80;-128;0.326839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739840;0045;6600000011902e00454e9139;14.629773;121.101654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739860;0045;6600000011902e00454e9139;14.629708;121.101733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739880;0045;6600000011902e00454e9139;14.629704;121.101746;80;-83;0.354364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739900;0045;6600000011902e00454e9139;14.629691;121.101752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739920;0045;6600000011902e00454e9139;14.629614;121.101327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739940;0045;6600000011902e00454e9139;14.629590;121.100890;72;-90;0.447825;73;-128;0.503154;99;-128;0.445893;103;-84;0.498693;;;;;;;;;;;;;;;;;;;;;;;;;
1510739960;0045;6600000011902e00454e9139;14.629569;121.100539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510739980;0045;6600000011902e00454e9139;14.629556;121.100205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510740000;0045;6600000011902e00454e9139;14.629528;121.099948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510740020;0045;6600000011902e00454e9139;14.629527;121.099676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510740040;0045;6600000011902e00454e9139;14.629466;121.099331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510740060;0045;6600000011902e00454e9139;14.629425;121.099035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510740080;0045;6600000011902e00454e9139;14.629355;121.098678;68;-74;0.164749;82;-64;0.229212;84;-64;0.168909;99;-78;0.256853;;;;;;;;;;;;;;;;;;;;;;;;;
1510740100;0045;6600000011902e00454e9139;14.629287;121.098383;68;-75;0.115421;72;-75;0.224251;82;-62;0.204604;99;-82;0.226688;;;;;;;;;;;;;;;;;;;;;;;;;
1510740120;0045;6600000011902e00454e9139;14.629450;121.098328;68;-75;0.079209;82;-54;0.159189;84;-64;0.083894;87;-74;0.132405;88;-83;0.390101;;;;;;;;;;;;;;;;;;;;;;
1510740140;0045;6600000011902e00454e9139;14.629696;121.098120;66;-90;0.000000;68;-18;0.027391;72;-128;0.186341;82;-52;0.100080;87;-61;0.085158;99;-76;0.186646;;;;;;;;;;;;;;;;;;;
1510740160;0045;6600000011902e00454e9139;14.629662;121.097703;68;-58;0.043688;82;-81;0.083858;84;-47;0.037918;87;-70;0.076934;99;-71;0.143098;100;-76;0.136524;;;;;;;;;;;;;;;;;;;
1510740180;0045;6600000011902e00454e9139;14.629653;121.097564;16;-69;0.000000;66;-85;0.000000;68;-82;0.059511;82;-70;0.080493;83;-78;0.331060;84;-82;0.057799;87;-60;0.067917;100;-85;0.115860;;;;;;;;;;;;;
1510740200;0045;6600000011902e00454e9139;14.629584;121.097205;16;-65;0.000000;66;-72;0.000000;82;-86;0.115817;87;-79;0.100342;100;-70;0.081838;;;;;;;;;;;;;;;;;;;;;;
1510740220;0045;6600000011902e00454e9139;14.629570;121.097153;16;-77;0.000000;68;-86;0.121141;87;-40;0.105231;96;-80;0.293162;;;;;;;;;;;;;;;;;;;;;;;;;
1510740240;0045;6600000011902e00454e9139;14.629642;121.097274;16;-74;0.000000;82;-58;0.088598;83;-84;0.268284;84;-84;0.123148;87;-73;0.094293;96;-85;0.272876;112;-86;0.123872;;;;;;;;;;;;;;;;
1510740260;0045;6600000011902e00454e9139;14.629650;121.097334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510740280;0045;6600000011902e00454e9139;14.629782;121.097364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510740300;0045;6600000011902e00454e9139;14.630070;121.097263;16;-54;0.000000;73;-79;0.196650;82;-17;0.018366;83;-82;0.146021;89;-77;0.209781;100;-64;0.109359;112;-41;0.024488;;;;;;;;;;;;;;;;
1510740320;0045;6600000011902e00454e9139;14.630017;121.096876;16;-48;0.000000;82;-63;0.047089;83;-75;0.140180;89;-76;0.141764;96;-67;0.168211;100;-53;0.065344;112;-15;0.015162;;;;;;;;;;;;;;;;
1510740340;0045;6600000011902e00454e9139;14.629899;121.096583;64;-128;0.311489;67;-71;0.184260;82;-76;0.085281;83;-76;0.150973;89;-78;0.113451;96;-58;0.120646;100;-11;0.030951;112;-34;0.015082;;;;;;;;;;;;;
1510740360;0045;6600000011902e00454e9139;14.629923;121.096462;64;-77;0.271787;67;-84;0.152787;82;-81;0.102711;89;-71;0.113203;96;-41;0.076512;112;-28;0.007575;;;;;;;;;;;;;;;;;;;
1510740380;0045;6600000011902e00454e9139;14.629918;121.096413;64;-84;0.246466;67;-62;0.135538;82;-73;0.114763;83;-80;0.140151;89;-38;0.067332;96;-29;0.050878;112;-25;0.010478;;;;;;;;;;;;;;;;
1510737480;0046;1800000012904800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737500;0046;1800000012904800454e9139;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737520;0046;1800000012904800454e9139;0.000000;0.000000;73;-30;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737540;0046;1800000012904800454e9139;0.000000;0.000000;66;-37;0.000000;73;-19;0.000000;103;-38;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737560;0046;1800000012904800454e9139;0.000000;0.000000;66;-34;0.000000;87;-15;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737580;0046;1800000012904800454e9139;0.000000;0.000000;66;-35;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737600;0046;1800000012904800454e9139;0.000000;0.000000;66;-29;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737620;0046;1800000012904800454e9139;0.000000;0.000000;66;-42;0.000000;96;-16;0.000000;112;-23;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737640;0046;1800000012904800454e9139;0.000000;0.000000;66;-29;0.000000;84;-128;0.000000;104;-22;0.000000;112;-26;0.000000;113;-24;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510737660;0046;1800000012904800454e9139;0.000000;0.000000;66;-27;0.000000;68;-25;0.000000;96;-26;0.000000;104;-32;0.000000;112;-15;0.000000;;;;;;;;;;;;;;;;;;;;;;
1510737680;0046;1800000012904800454e9139;0.000000;0.000000;66;-32;0.000000;68;-44;0.000000;72;-40;0.000000;88;-24;0.000000;96;-21;0.000000;100;-14;0.000000;104;-43;0.000000;112;-19;0.000000;;;;;;;;;;;;;
1510737700;0046;1800000012904800454e9139;0.000000;0.000000;64;-24;0.000000;68;-28;0.000000;72;-30;0.000000;82;-12;0.000000;86;-33;0.000000;100;-28;0.000000;104;-35;0.000000;112;-16;0.000000;;;;;;;;;;;;;
1510737720;0046;1800000012904800454e9139;0.000000;0.000000;64;-32;0.000000;68;-46;0.000000;72;-31;0.000000;82;-27;0.000000;86;-21;0.000000;100;-26;0.000000;104;-34;0.000000;112;-19;0.000000;;;;;;;;;;;;;
1510737740;0046;1800000012904800454e9139;0.000000;0.000000;64;-56;0.000000;68;-51;0.000000;72;-17;0.000000;82;-53;0.000000;84;-46;0.000000;86;-54;0.000000;88;-31;0.000000;100;-50;0.000000;104;-14;0.000000;112;-74;0.000000;;;;;;;
1510737760;0046;1800000012904800454e9139;0.000000;0.000000;64;-61;0.000000;68;-15;0.000000;72;-56;0.000000;82;-45;0.000000;84;-29;0.000000;86;-43;0.000000;88;-35;0.000000;100;-52;0.000000;104;-47;0.000000;112;-58;0.000000;;;;;;;
1510737780;0046;1800000012904800454e9139;14.630195;121.095896;64;-62;0.000000;68;-34;0.023042;72;-60;0.065261;80;-65;0.078931;82;-64;0.043118;84;-38;0.028190;86;-56;0.000000;88;-46;0.035088;100;-54;0.000000;104;-60;0.037682;112;-58;0.080339;;;;
1510737800;0046;1800000012904800454e9139;14.629995;121.096150;16;-39;0.000000;64;-42;0.000000;68;-40;0.028068;72;-48;0.057701;80;-69;0.072318;82;-37;0.006176;84;-37;0.031527;86;-47;0.000000;88;-36;0.006712;100;-41;0.000000;104;-39;0.008016;112;-82;0.079008;
1510737820;0046;1800000012904800454e9139;14.629970;121.096363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737840;0046;1800000012904800454e9139;14.630033;121.096520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510737860;0046;1800000012904800454e9139;14.630123;121.096738;64;-61;0.043670;68;-90;0.149872;72;-70;0.092735;80;-59;0.067026;86;-60;0.000000;88;-12;0.005928;96;-54;0.078972;100;-57;0.046958;104;-64;0.061961;112;-55;0.083800;;;;;;;
1510737880;0046;1800000012904800454e9139;14.630192;121.097001;64;-65;0.074049;72;-74;0.103874;80;-62;0.064983;82;-14;0.018192;86;-47;0.000000;88;-22;0.016230;96;-55;0.077167;100;-65;0.074637;104;-73;0.088273;112;-55;0.075761;;;;;;;
1510737900;0046;1800000012904800454e9139;14.630307;121.097264;64;-66;0.102943;72;-75;0.124147;80;-68;0.052805;82;-33;0.018215;86;-51;0.066402;88;-31;0.015108;96;-64;0.063055;100;-64;0.109126;104;-75;0.120006;112;-67;0.067383;;;;;;;
1510737920;0046;1800000012904800454e9139;14.630432;121.097231;64;-74;0.101167;72;-77;0.123431;82;-67;0.018396;86;-65;0.063429;88;-58;0.021248;96;-70;0.074765;100;-72;0.107199;104;-81;0.125537;112;-89;0.085213;;;;;;;;;;
1510737940;0046;1800000012904800454e9139;14.630634;121.097176;64;-72;0.091652;66;-88;0.080366;72;-81;0.137588;82;-70;0.039204;86;-62;0.061995;88;-77;0.046264;96;-82;0.085117;100;-73;0.120448;104;-89;0.139463;;;;;;;;;;
1510737960;0046;1800000012904800454e9139;14.630813;121.097141;64;-82;0.089213;66;-83;0.081257;82;-73;0.064952;86;-62;0.074773;88;-82;0.066729;100;-81;0.138838;;;;;;;;;;;;;;;;;;;
1510737980;0046;1800000012904800454e9139;14.631030;121.097069;64;-74;0.099266;66;-79;0.081240;82;-72;0.090518;86;-68;0.093090;88;-74;0.090995;100;-76;0.148001;;;;;;;;;;;;;;;;;;;
1510738000;0046;1800000012904800454e9139;14.631049;121.097072;64;-66;0.094393;66;-86;0.072614;82;-79;0.094214;86;-67;0.091678;88;-72;0.094349;;;;;;;;;;;;;;;;;;;;;;
1510738020;0046;1800000012904800454e9139;14.631147;121.097008;64;-75;0.106370;66;-59;0.069069;72;-74;0.149917;86;-70;0.113060;88;-66;0.105387;;;;;;;;;;;;;;;;;;;;;;
1510738040;0046;1800000012904800454e9139;14.631134;121.096823;64;-82;0.124869;66;-24;0.043186;86;-78;0.123893;88;-90;0.120662;96;-128;0.141741;102;-12;0.004735;;;;;;;;;;;;;;;;;;;
1510738060;0046;1800000012904800454e9139;14.631122;121.096656;16;-75;0.000000;66;-17;0.009924;100;-83;0.136970;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738080;0046;1800000012904800454e9139;14.631153;121.096609;16;-79;0.000000;85;-87;0.123175;87;-21;0.001544;100;-92;0.144526;103;-79;0.110444;113;-83;0.194673;;;;;;;;;;;;;;;;;;;
1510738100;0046;1800000012904800454e9139;14.631111;121.096470;66;-65;0.027201;72;-69;0.087700;73;-80;0.122131;87;-63;0.027892;100;-84;0.136385;102;-17;0.009180;103;-80;0.114382;;;;;;;;;;;;;;;;
1510738120;0046;1800000012904800454e9139;14.631044;121.096307;66;-72;0.068060;72;-62;0.063630;73;-75;0.136693;87;-74;0.066254;102;-36;0.016392;103;-85;0.128438;;;;;;;;;;;;;;;;;;;
1510738140;0046;1800000012904800454e9139;14.631037;121.096061;66;-76;0.101637;72;-31;0.039201;73;-65;0.140915;87;-77;0.103106;98;-17;0.003766;103;-79;0.132226;;;;;;;;;;;;;;;;;;;
1510738160;0046;1800000012904800454e9139;14.631128;121.095862;16;-79;0.000000;66;-80;0.118581;72;-34;0.021318;73;-51;0.147518;87;-74;0.121694;98;-24;0.017293;100;-87;0.147683;103;-62;0.140958;;;;;;;;;;;;;
1510738180;0046;1800000012904800454e9139;14.631350;121.095797;16;-82;0.000000;66;-76;0.119544;72;-49;0.037498;73;-77;0.130147;87;-80;0.119234;103;-77;0.129681;;;;;;;;;;;;;;;;;;;
1510738200;0046;1800000012904800454e9139;14.631548;121.095736;16;-83;0.000000;69;-20;0.008691;72;-57;0.061242;87;-86;0.118978;98;-16;0.008620;;;;;;;;;;;;;;;;;;;;;;
1510738220;0046;1800000012904800454e9139;14.631741;121.095658;72;-65;0.085295;87;-81;0.124382;98;-20;0.012123;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738240;0046;1800000012904800454e9139;14.631980;121.095601;72;-75;0.115020;98;-16;0.009775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738260;0046;1800000012904800454e9139;14.632223;121.095580;98;-27;0.003339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738280;0046;1800000012904800454e9139;14.632430;121.095513;69;-11;0.008048;98;-28;0.005931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738300;0046;1800000012904800454e9139;14.632465;121.095333;69;-14;0.003985;98;-15;0.002558;102;-128;0.004039;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738320;0046;1800000012904800454e9139;14.632648;121.095282;69;-21;0.003812;98;-17;0.009102;102;-16;0.007949;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738340;0046;1800000012904800454e9139;14.632864;121.095210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738360;0046;1800000012904800454e9139;14.633054;121.095200;69;-82;0.028769;98;-15;0.008494;102;-13;0.007213;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738380;0046;1800000012904800454e9139;14.633279;121.095084;98;-26;0.001808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738400;0046;1800000012904800454e9139;14.633518;121.095043;98;-11;0.004742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738420;0046;1800000012904800454e9139;14.633812;121.095039;98;-23;0.000875;102;-11;0.003225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738440;0046;1800000012904800454e9139;14.634035;121.094964;73;-88;0.124705;98;-31;0.006525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738460;0046;1800000012904800454e9139;14.634154;121.094845;69;-84;0.240772;98;-30;0.024042;102;-28;0.008836;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738480;0046;1800000012904800454e9139;14.634327;121.094797;98;-27;0.018674;102;-11;0.009063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738500;0046;1800000012904800454e9139;14.634295;121.094875;69;-83;0.310231;73;-81;0.114747;98;-35;0.025423;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738520;0046;1800000012904800454e9139;14.634303;121.094680;73;-79;0.138870;98;-72;0.033092;102;-28;0.006174;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738540;0046;1800000012904800454e9139;14.634325;121.094271;102;-24;0.005936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738560;0046;1800000012904800454e9139;14.634345;121.093985;102;-16;0.002641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738580;0046;1800000012904800454e9139;14.634317;121.093777;102;-11;0.002698;113;-66;0.351354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738600;0046;1800000012904800454e9139;14.634315;121.093743;104;-71;0.317022;113;-75;0.323214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738620;0046;1800000012904800454e9139;14.634369;121.093893;102;-26;0.001852;104;-81;0.296775;113;-69;0.302945;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738640;0046;1800000012904800454e9139;14.634355;121.093910;104;-59;0.266415;113;-71;0.268662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738660;0046;1800000012904800454e9139;14.634332;121.093909;104;-69;0.236842;113;-52;0.237638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738680;0046;1800000012904800454e9139;14.634341;121.093913;98;-73;0.103634;104;-59;0.210580;113;-67;0.213921;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738700;0046;1800000012904800454e9139;14.634336;121.093910;98;-78;0.104660;104;-48;0.180015;113;-47;0.189233;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738720;0046;1800000012904800454e9139;14.634336;121.093999;104;-81;0.159885;113;-76;0.165006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738740;0046;1800000012904800454e9139;14.634324;121.094278;98;-70;0.061137;102;-18;0.002568;104;-80;0.141006;113;-75;0.143383;;;;;;;;;;;;;;;;;;;;;;;;;
1510738760;0046;1800000012904800454e9139;14.634217;121.094628;98;-31;0.023289;102;-20;0.011016;104;-81;0.121594;113;-82;0.121652;;;;;;;;;;;;;;;;;;;;;;;;;
1510738780;0046;1800000012904800454e9139;14.634177;121.094885;98;-17;0.009142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738800;0046;1800000012904800454e9139;14.634105;121.095032;98;-20;0.011050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738820;0046;1800000012904800454e9139;14.633934;121.095166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738840;0046;1800000012904800454e9139;14.633638;121.095276;98;-23;0.002713;102;-15;0.010252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738860;0046;1800000012904800454e9139;14.633455;121.095341;84;-71;0.286545;98;-22;0.000673;102;-24;0.014222;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738880;0046;1800000012904800454e9139;14.633259;121.095413;68;-78;0.261672;84;-59;0.264182;98;-14;0.001880;102;-18;0.012077;;;;;;;;;;;;;;;;;;;;;;;;;
1510738900;0046;1800000012904800454e9139;14.633065;121.095488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738920;0046;1800000012904800454e9139;14.632872;121.095521;98;-20;0.000842;102;-18;0.004203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738940;0046;1800000012904800454e9139;14.632720;121.095520;98;-37;0.003963;102;-12;0.002910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738960;0046;1800000012904800454e9139;14.632567;121.095527;98;-31;0.004914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510738980;0046;1800000012904800454e9139;14.632562;121.095536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
